ZFIN ID	SO ID	Symbol	NCBI Gene ID	
ZDB-GENE-030131-7036	SO:0001217	ptprub	335096
ZDB-GENE-030131-7038	SO:0001217	spry2	335098
ZDB-GENE-030131-7039	SO:0001217	wu:fk68a01	335099
ZDB-GENE-030131-704	SO:0001217	e2f2	568846
ZDB-GENE-030131-7041	SO:0001217	wu:fk68b12	335101
ZDB-GENE-030131-7043	SO:0001217	rin2b	565615
ZDB-GENE-030131-7044	SO:0001217	si:ch211-67e16.11	558829
ZDB-GENE-030131-7045	SO:0001217	wu:fk68g08	335105
ZDB-GENE-030131-7047	SO:0001217	tpd52l2a	335107
ZDB-GENE-030131-7048	SO:0001217	wu:fk69e07	335108
ZDB-GENE-030131-705	SO:0001217	wu:fb40b05	321986
ZDB-GENE-030131-7050	SO:0001217	dync1h1	335110
ZDB-GENE-030131-7056	SO:0001217	wu:fk70e11	335116
ZDB-GENE-030131-7059	SO:0001217	serpinb1l3	335119
ZDB-GENE-030131-7060	SO:0001217	wu:fk71e09	335120
ZDB-GENE-030131-7063	SO:0001217	wu:fk71h11	335123
ZDB-GENE-030131-7064	SO:0001217	ppme1	335124
ZDB-GENE-030131-7065	SO:0001217	wu:fk72e08	335125
ZDB-GENE-030131-7066	SO:0001217	fam83b	568458
ZDB-GENE-030131-7067	SO:0001217	tanc2b	335127
ZDB-GENE-030131-7068	SO:0001217	wu:fk73c07	335128
ZDB-GENE-030131-7074	SO:0001217	heyl	335134
ZDB-GENE-030131-7077	SO:0001217	wu:fk75d08	335137
ZDB-GENE-030131-7079	SO:0001217	col10a1b	555804
ZDB-GENE-030131-708	SO:0001217	wu:fb40c01	321989
ZDB-GENE-030131-7083	SO:0001217	wu:fk78a11	335143
ZDB-GENE-030131-7088	SO:0001217	wu:fk78h11	335148
ZDB-GENE-030131-7089	SO:0001217	wu:fk79e08	335149
ZDB-GENE-030131-709	SO:0001217	wu:fb40c06	321990
ZDB-GENE-030131-7091	SO:0001217	ca6	100006448
ZDB-GENE-030131-7092	SO:0001217	prss60.3	335152
ZDB-GENE-030131-7093	SO:0001217	setdb2	335153
ZDB-GENE-030131-7098	SO:0001217	wasb	335158
ZDB-GENE-030131-7099	SO:0001217	acsbg2	335159
ZDB-GENE-030131-7100	SO:0001217	wu:fk81d06	335160
ZDB-GENE-030131-7103	SO:0001217	zgc:193505	559113
ZDB-GENE-030131-7104	SO:0001217	wu:fk82e01	335164
ZDB-GENE-030131-7105	SO:0001217	satb1b	335165
ZDB-GENE-030131-7106	SO:0001217	wu:fk83a02	335166
ZDB-GENE-030131-7108	SO:0001217	wu:fk83c12	335168
ZDB-GENE-030131-7110	SO:0001217	rassf10b	335170
ZDB-GENE-030131-7111	SO:0001217	wu:fk83g11	335171
ZDB-GENE-030131-7114	SO:0001217	wu:fk84e02	335174
ZDB-GENE-030131-7116	SO:0001217	pon2	335176
ZDB-GENE-030131-7117	SO:0001217	wu:fk84f12	335177
ZDB-GENE-030131-7118	SO:0001217	vaspb	550487
ZDB-GENE-030131-7119	SO:0001217	r3hdm1	560062
ZDB-GENE-030131-7120	SO:0001217	chd1	563236
ZDB-GENE-030131-7121	SO:0001217	wu:fk85d10	335181
ZDB-GENE-030131-7126	SO:0001217	lrp1ab	565797
ZDB-GENE-030131-7127	SO:0001217	srgn	570867
ZDB-GENE-030131-713	SO:0001217	nono	321994
ZDB-GENE-030131-7132	SO:0001217	wu:fk86f03	335192
ZDB-GENE-030131-7133	SO:0001217	wu:fk86g06	335193
ZDB-GENE-030131-7135	SO:0001217	ywhaqb	335195
ZDB-GENE-030131-714	SO:0001217	wu:fb40d11	321995
ZDB-GENE-030131-7142	SO:0001217	wu:fk88f07	335202
ZDB-GENE-030131-7145	SO:0001217	col17a1b	568794
ZDB-GENE-030131-7146	SO:0001217	arrdc2	335206
ZDB-GENE-030131-7150	SO:0001217	wu:fk89d07	335210
ZDB-GENE-030131-7154	SO:0001217	wu:fk90e01	335214
ZDB-GENE-030131-7155	SO:0001217	si:ch211-89o9.6	559243
ZDB-GENE-030131-7157	SO:0001217	wu:fk90f03	335217
ZDB-GENE-030131-7158	SO:0001217	uck2a	100005763
ZDB-GENE-030131-7161	SO:0001217	wu:fk91b01	335221
ZDB-GENE-030131-7162	SO:0001217	wu:fk91b04	335222
ZDB-GENE-030131-7163	SO:0001217	wu:fk91b07	335223
ZDB-GENE-030131-7165	SO:0001217	fbxl9	799466
ZDB-GENE-030131-7166	SO:0001217	syvn1	335226
ZDB-GENE-030131-7168	SO:0001217	wu:fk92d04	335228
ZDB-GENE-030131-7169	SO:0001217	serpinb1l4	335229
ZDB-GENE-030131-717	SO:0001217	nmt2	556483
ZDB-GENE-030131-7171	SO:0001217	fbp1a	335231
ZDB-GENE-030131-7172	SO:0001217	prkab1b	335232
ZDB-GENE-030131-7176	SO:0001217	ndc1	335236
ZDB-GENE-030131-7178	SO:0001217	wu:fk93h05	335238
ZDB-GENE-030131-7179	SO:0001217	crybg1b	566781
ZDB-GENE-030131-7181	SO:0001217	wu:fk94f09	335241
ZDB-GENE-030131-7184	SO:0001217	nup188	559225
ZDB-GENE-030131-7185	SO:0001217	wu:fk95d07	335245
ZDB-GENE-030131-7187	SO:0001217	wu:fk95g04	335247
ZDB-GENE-030131-719	SO:0001217	anp32b	322000
ZDB-GENE-030131-7190	SO:0001217	mecp2	335250
ZDB-GENE-030131-7191	SO:0001217	hcls1	563056
ZDB-GENE-030131-7192	SO:0001217	bmp3	777717
ZDB-GENE-030131-7193	SO:0001217	wu:fk96g09	335253
ZDB-GENE-030131-7194	SO:0001217	wu:fk96h01	335254
ZDB-GENE-030131-7197	SO:0001217	lmbrd2b	335257
ZDB-GENE-030131-7198	SO:0001217	wu:fk97e03	335258
ZDB-GENE-030131-7201	SO:0001217	wu:fk98c08	335261
ZDB-GENE-030131-7202	SO:0001217	wu:fl01g01	335262
ZDB-GENE-030131-7205	SO:0001217	nt5c1bb	561683
ZDB-GENE-030131-7209	SO:0001217	itgb4	335269
ZDB-GENE-030131-721	SO:0001217	wu:fb40f06	322002
ZDB-GENE-030131-7210	SO:0001217	wu:fl03e01	335270
ZDB-GENE-030131-7211	SO:0001217	wu:fl03g02	335271
ZDB-GENE-030131-7212	SO:0001217	wu:fl04a11	335272
ZDB-GENE-030131-7216	SO:0001217	wu:fl04h02	335276
ZDB-GENE-030131-7217	SO:0001217	wu:fl05b04	335277
ZDB-GENE-030131-7218	SO:0001217	plin3	335278
ZDB-GENE-030131-7219	SO:0001217	wu:fl05f10	335279
ZDB-GENE-030131-722	SO:0001217	tubb2b	641421
ZDB-GENE-030131-7221	SO:0001217	wu:fl07c04	335281
ZDB-GENE-030131-7222	SO:0001217	wu:fl08d12	335282
ZDB-GENE-030131-7223	SO:0001217	wu:fl08e01	335283
ZDB-GENE-030131-7225	SO:0001217	si:ch73-170d6.2	335285
ZDB-GENE-030131-7227	SO:0001217	wu:fl09h10	335287
ZDB-GENE-030131-7228	SO:0001217	gpr34a	335288
ZDB-GENE-030131-723	SO:0001217	wu:fb40g08	322004
ZDB-GENE-030131-7231	SO:0001217	wu:fl12h02	335291
ZDB-GENE-030131-7234	SO:0001217	wu:fl19h03	335294
ZDB-GENE-030131-7235	SO:0001217	wu:fl20c05	335295
ZDB-GENE-030131-7238	SO:0001217	wu:fl20f09	335298
ZDB-GENE-030131-7240	SO:0001217	wu:fl22c07	335300
ZDB-GENE-030131-7241	SO:0001217	wu:fl22e05	335301
ZDB-GENE-030131-7244	SO:0001217	wu:fl22g03	335304
ZDB-GENE-030131-7245	SO:0001217	wu:fl22h07	335305
ZDB-GENE-030131-7247	SO:0001217	wu:fl23c11	335307
ZDB-GENE-030131-7248	SO:0001217	wu:fl23e08	335308
ZDB-GENE-030131-7249	SO:0001217	agr1	335309
ZDB-GENE-030131-7251	SO:0001217	wu:fl24d12	335311
ZDB-GENE-030131-7252	SO:0001217	wu:fl24e08	335312
ZDB-GENE-030131-726	SO:0001217	usp1	322007
ZDB-GENE-030131-7260	SO:0001217	wu:fj01d05	335320
ZDB-GENE-030131-7261	SO:0001217	wu:fj01e10	335321
ZDB-GENE-030131-7269	SO:0001217	spata20	567862
ZDB-GENE-030131-727	SO:0001217	kctd5a	322008
ZDB-GENE-030131-7272	SO:0001217	wu:fj02e11	335332
ZDB-GENE-030131-7275	SO:0001217	fkbp1aa	335335
ZDB-GENE-030131-7276	SO:0001217	akap9	565037
ZDB-GENE-030131-7277	SO:0001217	wu:fj03a06	335337
ZDB-GENE-030131-7279	SO:0001217	mak	335339
ZDB-GENE-030131-7281	SO:0001217	si:dkey-16m19.1	100004316
ZDB-GENE-030131-7282	SO:0001217	alg11	407614
ZDB-GENE-030131-7286	SO:0001217	mslnb	100330638
ZDB-GENE-030131-7287	SO:0001217	wu:fj04g03	335347
ZDB-GENE-030131-7288	SO:0001217	wu:fj05a02	335348
ZDB-GENE-030131-7291	SO:0001217	capsla	550371
ZDB-GENE-030131-7292	SO:0001217	wu:fj05c02	335352
ZDB-GENE-030131-7293	SO:0001217	pcsk7	100009656
ZDB-GENE-030131-7294	SO:0001217	wu:fj05c06	335354
ZDB-GENE-030131-7297	SO:0001217	syt4	335357
ZDB-GENE-030131-73	SO:0001217	tgfbi	321421
ZDB-GENE-030131-7301	SO:0001217	wu:fj05f01	335361
ZDB-GENE-030131-7302	SO:0001217	wu:fj05f05	335362
ZDB-GENE-030131-7304	SO:0001217	wu:fj05f08	335364
ZDB-GENE-030131-7309	SO:0001217	wu:fj06a01	335369
ZDB-GENE-030131-731	SO:0001217	hmmr	322012
ZDB-GENE-030131-7310	SO:0001217	eef1b2	335370
ZDB-GENE-030131-7312	SO:0001217	wu:fj06e11	335372
ZDB-GENE-030131-7315	SO:0001217	wu:fj07d12	335375
ZDB-GENE-030131-7317	SO:0001217	wu:fj07g01	335377
ZDB-GENE-030131-7319	SO:0001217	wu:fj07g09	335379
ZDB-GENE-030131-732	SO:0001217	cacng1a	322013
ZDB-GENE-030131-7320	SO:0001217	neff2	335380
ZDB-GENE-030131-7325	SO:0001217	wu:fj08c07	335385
ZDB-GENE-030131-7327	SO:0001217	wu:fj08d01	335387
ZDB-GENE-030131-7328	SO:0001217	wu:fj08e01	335388
ZDB-GENE-030131-7329	SO:0001217	wu:fj08e05	335389
ZDB-GENE-030131-7332	SO:0001217	si:ch211-153b23.4	335392
ZDB-GENE-030131-7336	SO:0001217	srsf5a	335396
ZDB-GENE-030131-7339	SO:0001217	wu:fj09c04	335399
ZDB-GENE-030131-7344	SO:0001217	wu:fj09d09	335404
ZDB-GENE-030131-7346	SO:0001217	wu:fj09e04	335406
ZDB-GENE-030131-7347	SO:0001217	mpeg1.1	335407
ZDB-GENE-030131-7348	SO:0001217	wu:fj09e11	335408
ZDB-GENE-030131-7349	SO:0001217	socs3a	335409
ZDB-GENE-030131-7351	SO:0001217	si:dkeyp-46h3.2	335411
ZDB-GENE-030131-7353	SO:0001217	wu:fj09h01	335413
ZDB-GENE-030131-7356	SO:0001217	sidt2	796833
ZDB-GENE-030131-7365	SO:0001217	wu:fj11a08	335425
ZDB-GENE-030131-7367	SO:0001217	wu:fj11c08	335427
ZDB-GENE-030131-7369	SO:0001217	ccnc	335429
ZDB-GENE-030131-7373	SO:0001217	wu:fj12d05	335433
ZDB-GENE-030131-7376	SO:0001217	wu:fj12e10	335436
ZDB-GENE-030131-7377	SO:0001217	znf207b	100001293
ZDB-GENE-030131-738	SO:0001217	si:ch211-236h17.3	564564
ZDB-GENE-030131-7380	SO:0001217	wu:fj12g03	335440
ZDB-GENE-030131-7381	SO:0001217	wu:fj12g10	335441
ZDB-GENE-030131-7382	SO:0001217	armc5	569910
ZDB-GENE-030131-7383	SO:0001217	wu:fj13b04	335443
ZDB-GENE-030131-7384	SO:0001217	ube2d2l	335444
ZDB-GENE-030131-7386	SO:0001217	wu:fj13d11	335446
ZDB-GENE-030131-7388	SO:0001217	wu:fj13e08	335448
ZDB-GENE-030131-7389	SO:0001217	serbp1a	335449
ZDB-GENE-030131-739	SO:0001217	wu:fb44b02	572344
ZDB-GENE-030131-7390	SO:0001217	wu:fj13g06	335450
ZDB-GENE-030131-7393	SO:0001217	grnb	335453
ZDB-GENE-030131-7397	SO:0001217	wu:fj14d10	335457
ZDB-GENE-030131-7398	SO:0001217	wu:fj14d11	335458
ZDB-GENE-030131-7399	SO:0001217	fbxo42	335459
ZDB-GENE-030131-740	SO:0001217	hpf1	100002184
ZDB-GENE-030131-7400	SO:0001217	wu:fj14f03	335460
ZDB-GENE-030131-7403	SO:0001217	wu:fj15b02	335463
ZDB-GENE-030131-7405	SO:0001217	wu:fj15b05	335465
ZDB-GENE-030131-7407	SO:0001217	wu:fj15c08	335467
ZDB-GENE-030131-7410	SO:0001217	ifi27.3	558511
ZDB-GENE-030131-7413	SO:0001217	wu:fj15g07	335473
ZDB-GENE-030131-7414	SO:0001217	arpc1b	335474
ZDB-GENE-030131-7421	SO:0001217	wu:fj16d03	335481
ZDB-GENE-030131-7425	SO:0001217	plpp2b	335485
ZDB-GENE-030131-7427	SO:0001217	tnk1	565029
ZDB-GENE-030131-7428	SO:0001217	zgc:163079	100006550
ZDB-GENE-030131-743	SO:0001217	wu:fb44c10	560099
ZDB-GENE-030131-7433	SO:0001217	coa3b	335493
ZDB-GENE-030131-7434	SO:0001217	fuca1.1	335494
ZDB-GENE-030131-7435	SO:0001217	parp3	335495
ZDB-GENE-030131-7437	SO:0001217	rsph4a	100148286
ZDB-GENE-030131-7438	SO:0001217	lamtor4	561019
ZDB-GENE-030131-7439	SO:0001217	klc1b	335499
ZDB-GENE-030131-7440	SO:0001217	tnrc6c1	560874
ZDB-GENE-030131-7443	SO:0001217	wu:fj17f10	335503
ZDB-GENE-030131-7447	SO:0001217	sort1b	799153
ZDB-GENE-030131-745	SO:0001217	wu:fb44c12	322026
ZDB-GENE-030131-7450	SO:0001217	tnksa	559022
ZDB-GENE-030131-7451	SO:0001217	fgfr1op2	335511
ZDB-GENE-030131-7452	SO:0001217	g3bp1	335512
ZDB-GENE-030131-7455	SO:0001217	wu:fj18d04	335515
ZDB-GENE-030131-7457	SO:0001217	wu:fj18f04	335517
ZDB-GENE-030131-7459	SO:0001217	ppiab	335519
ZDB-GENE-030131-7460	SO:0001217	wu:fj19a05	335520
ZDB-GENE-030131-7461	SO:0001217	efhd1	335521
ZDB-GENE-030131-7464	SO:0001217	cimap1b	335524
ZDB-GENE-030131-7465	SO:0001217	wu:fj19d05	335525
ZDB-GENE-030131-7470	SO:0001217	wu:fj19g03	335530
ZDB-GENE-030131-7472	SO:0001217	wu:fj19h04	335532
ZDB-GENE-030131-7473	SO:0001217	wu:fj20a04	335533
ZDB-GENE-030131-7475	SO:0001217	or91a2	100000642
ZDB-GENE-030131-7476	SO:0001217	vsig10	100005564
ZDB-GENE-030131-7479	SO:0001217	rpl23a	335539
ZDB-GENE-030131-7480	SO:0001217	wu:fj20f01	335540
ZDB-GENE-030131-7482	SO:0001217	wu:fj20f10	335542
ZDB-GENE-030131-7483	SO:0001217	wu:fj20g12	335543
ZDB-GENE-030131-7484	SO:0001217	wu:fj20h02	335544
ZDB-GENE-030131-7485	SO:0001217	wu:fj20h08	335545
ZDB-GENE-030131-7486	SO:0001217	wu:fj21a02	335546
ZDB-GENE-030131-7487	SO:0001217	amot	563421
ZDB-GENE-030131-7489	SO:0001217	tmc4	100333974
ZDB-GENE-030131-7490	SO:0001217	wu:fj21b03	335550
ZDB-GENE-030131-7491	SO:0001217	nrsn1	335551
ZDB-GENE-030131-7496	SO:0001217	trak2	560810
ZDB-GENE-030131-7497	SO:0001217	wu:fj21g05	335557
ZDB-GENE-030131-7498	SO:0001217	wu:fj21h01	335558
ZDB-GENE-030131-7499	SO:0001217	tec	571588
ZDB-GENE-030131-7500	SO:0001217	wu:fj21h11	335560
ZDB-GENE-030131-7503	SO:0001217	nkl.4	335563
ZDB-GENE-030131-7506	SO:0001217	wu:fj22c11	335566
ZDB-GENE-030131-751	SO:0001217	tctn2	563835
ZDB-GENE-030131-7510	SO:0001217	kat8	100003790
ZDB-GENE-030131-7511	SO:0001217	wu:fj22e05	335571
ZDB-GENE-030131-7512	SO:0001217	tesk1b	559449
ZDB-GENE-030131-7513	SO:0001217	ptpn6	335573
ZDB-GENE-030131-7514	SO:0001217	wu:fj22f07	335574
ZDB-GENE-030131-7515	SO:0001217	wu:fj22f08	335575
ZDB-GENE-030131-7516	SO:0001217	wu:fj22f09	335576
ZDB-GENE-030131-7517	SO:0001217	dsela	568099
ZDB-GENE-030131-7518	SO:0001217	arl3b	797451
ZDB-GENE-030131-7520	SO:0001217	wu:fj22h05	335580
ZDB-GENE-030131-7523	SO:0001217	bcl6ab	100001936
ZDB-GENE-030131-7526	SO:0001217	wu:fj23b10	335586
ZDB-GENE-030131-7527	SO:0001217	wu:fj23b11	335587
ZDB-GENE-030131-7531	SO:0001217	dsg2.1	560026
ZDB-GENE-030131-7533	SO:0001217	wu:fj23g12	335593
ZDB-GENE-030131-7534	SO:0001217	wu:fj23h05	335594
ZDB-GENE-030131-7536	SO:0001217	wu:fj24b05	335596
ZDB-GENE-030131-7540	SO:0001217	fthl28	100006523
ZDB-GENE-030131-7544	SO:0001217	wu:fj24g01	335604
ZDB-GENE-030131-7546	SO:0001217	wu:fj24h11	335606
ZDB-GENE-030131-755	SO:0001217	si:dkeyp-113d7.1	407709
ZDB-GENE-030131-7550	SO:0001217	wu:fj29c05	335610
ZDB-GENE-030131-7553	SO:0001217	wu:fj29e05	335613
ZDB-GENE-030131-7557	SO:0001217	wu:fj29h10	335617
ZDB-GENE-030131-7558	SO:0001217	wu:fj29h11	335618
ZDB-GENE-030131-7559	SO:0001217	wu:fj30a12	335619
ZDB-GENE-030131-756	SO:0001217	wu:fb47c03	322037
ZDB-GENE-030131-7562	SO:0001217	wu:fj30b12	335622
ZDB-GENE-030131-7564	SO:0001217	sdhaf2	569482
ZDB-GENE-030131-7566	SO:0001217	wu:fj30f03	335626
ZDB-GENE-030131-7567	SO:0001217	wu:fj30f06	792477
ZDB-GENE-030131-7568	SO:0001217	cldnd1a	335628
ZDB-GENE-030131-757	SO:0001217	wu:fb47e03	322038
ZDB-GENE-030131-7570	SO:0001217	rgs5a	573765
ZDB-GENE-030131-7571	SO:0001217	wu:fj30h07	335631
ZDB-GENE-030131-7573	SO:0001217	wu:fj32a06	335633
ZDB-GENE-030131-7576	SO:0001217	wu:fj32a12	335636
ZDB-GENE-030131-7577	SO:0001217	zfhx3b	100333211
ZDB-GENE-030131-7580	SO:0001217	wu:fj32d07	335640
ZDB-GENE-030131-7582	SO:0001217	rogdi	335642
ZDB-GENE-030131-7585	SO:0001217	wu:fj32f09	335645
ZDB-GENE-030131-7590	SO:0001217	rcvrn2	335650
ZDB-GENE-030131-7591	SO:0001217	rbp4l	335651
ZDB-GENE-030131-7592	SO:0001217	wu:fk53b01	335652
ZDB-GENE-030131-7594	SO:0001217	camk1ga	335654
ZDB-GENE-030131-7595	SO:0001217	gngt2a	335655
ZDB-GENE-030131-7596	SO:0001217	gngt1	335656
ZDB-GENE-030131-7599	SO:0001217	wu:fk53e01	335659
ZDB-GENE-030131-76	SO:0001217	hm:zeh1018	321424
ZDB-GENE-030131-760	SO:0001217	ip6k2a	322041
ZDB-GENE-030131-7600	SO:0001217	wu:fk53f01	335660
ZDB-GENE-030131-7601	SO:0001217	si:ch73-370c12.1	335661
ZDB-GENE-030131-7607	SO:0001217	wu:fk54d01	335667
ZDB-GENE-030131-7611	SO:0001217	wu:fk54e10	335671
ZDB-GENE-030131-7612	SO:0001217	wu:fk54f12	335672
ZDB-GENE-030131-7616	SO:0001217	wu:fk54g08	335676
ZDB-GENE-030131-7617	SO:0001217	wu:fk54g09	335677
ZDB-GENE-030131-7619	SO:0001217	wu:fk55d01	335679
ZDB-GENE-030131-7620	SO:0001217	wu:fk55g03	335680
ZDB-GENE-030131-7623	SO:0001217	wu:fk56b02	335683
ZDB-GENE-030131-7625	SO:0001217	lactbl1a	568717
ZDB-GENE-030131-7626	SO:0001217	si:ch211-195b13.1	768159
ZDB-GENE-030131-7627	SO:0001217	wu:fk56d04	335687
ZDB-GENE-030131-7630	SO:0001217	zgc:162144	100005305
ZDB-GENE-030131-7632	SO:0001217	wu:fk56g06	335692
ZDB-GENE-030131-7633	SO:0001217	wu:fk57b04	335693
ZDB-GENE-030131-7635	SO:0001217	unc119.2	557454
ZDB-GENE-030131-7636	SO:0001217	wu:fk57e03	335696
ZDB-GENE-030131-7637	SO:0001217	lbhl	100000094
ZDB-GENE-030131-7638	SO:0001217	twf2a	100310784
ZDB-GENE-030131-7640	SO:0001217	wu:fk57g12	335700
ZDB-GENE-030131-7641	SO:0001217	wu:fk57h01	335701
ZDB-GENE-030131-7644	SO:0001217	wu:fk58b01	335704
ZDB-GENE-030131-7645	SO:0001217	wu:fk58b12	555324
ZDB-GENE-030131-7647	SO:0001217	ptmaa	335707
ZDB-GENE-030131-7649	SO:0001217	atp5f1d	335709
ZDB-GENE-030131-7650	SO:0001217	wu:fk59b01	335710
ZDB-GENE-030131-7651	SO:0001217	wu:fk59b04	335711
ZDB-GENE-030131-7652	SO:0001217	wu:fk59b05	335712
ZDB-GENE-030131-7654	SO:0001217	wu:fk59c05	335714
ZDB-GENE-030131-7655	SO:0001217	mdh1ab	335715
ZDB-GENE-030131-7656	SO:0001217	nme2a	335716
ZDB-GENE-030131-7660	SO:0001217	cops3	335720
ZDB-GENE-030131-7661	SO:0001217	cited4a	562291
ZDB-GENE-030131-7662	SO:0001217	gsdmeb	335722
ZDB-GENE-030131-7664	SO:0001217	plekhb1	566659
ZDB-GENE-030131-7667	SO:0001217	lgals3a	557373
ZDB-GENE-030131-767	SO:0001217	wu:fb48a01	322048
ZDB-GENE-030131-7671	SO:0001217	wu:fk61g04	335731
ZDB-GENE-030131-7672	SO:0001217	elovl4b	335732
ZDB-GENE-030131-7676	SO:0001217	usp14	335736
ZDB-GENE-030131-7677	SO:0001217	nfil3-5	335737
ZDB-GENE-030131-7680	SO:0001217	wu:fk63g07	335740
ZDB-GENE-030131-7681	SO:0001217	rapgef5a	100331732
ZDB-GENE-030131-7685	SO:0001217	atxn7l3b	559983
ZDB-GENE-030131-769	SO:0001217	wu:fb48a08	322050
ZDB-GENE-030131-7691	SO:0001217	cox7a2l	335751
ZDB-GENE-030131-7696	SO:0001217	get1	335756
ZDB-GENE-030131-7697	SO:0001217	ns:zf-a112	335757
ZDB-GENE-030131-7698	SO:0001217	gtf3ab	100037394
ZDB-GENE-030131-7705	SO:0001217	ns:zf-a329	335765
ZDB-GENE-030131-7710	SO:0001217	ns:zf-e131	335769
ZDB-GENE-030131-7715	SO:0001217	cox6a1	335774
ZDB-GENE-030131-7717	SO:0001217	ns:zf-e264	335776
ZDB-GENE-030131-7718	SO:0001217	ns:zf-e279	335777
ZDB-GENE-030131-772	SO:0001217	wu:fb48d02	322053
ZDB-GENE-030131-7727	SO:0001217	ns:zf-e529	335786
ZDB-GENE-030131-7731	SO:0001217	ns:zf-es106	337779
ZDB-GENE-030131-7732	SO:0001217	crygmx	335789
ZDB-GENE-030131-7737	SO:0001217	rps11b	101886382
ZDB-GENE-030131-774	SO:0001217	cth	322055
ZDB-GENE-030131-7740	SO:0001217	wu:fj33a02	335797
ZDB-GENE-030131-7741	SO:0001217	zgc:65894	335798
ZDB-GENE-030131-7742	SO:0001217	sod2	335799
ZDB-GENE-030131-7745	SO:0001217	arhgef9b	560923
ZDB-GENE-030131-775	SO:0001217	sulf2b	322056
ZDB-GENE-030131-7751	SO:0001217	slain1a	560157
ZDB-GENE-030131-7752	SO:0001217	wu:fj33d06	335809
ZDB-GENE-030131-7753	SO:0001217	vps36	335810
ZDB-GENE-030131-7754	SO:0001217	tbc1d10b	556457
ZDB-GENE-030131-7755	SO:0001217	wu:fj33d12	335812
ZDB-GENE-030131-7762	SO:0001217	naa38	335819
ZDB-GENE-030131-7763	SO:0001217	chic1	564524
ZDB-GENE-030131-7764	SO:0001217	aqp1a.1	335821
ZDB-GENE-030131-7765	SO:0001217	wu:fj33g09	335822
ZDB-GENE-030131-7769	SO:0001217	wu:fj33h12	335826
ZDB-GENE-030131-7770	SO:0001217	wu:fj34a03	335827
ZDB-GENE-030131-7771	SO:0001217	wu:fj34a07	335828
ZDB-GENE-030131-7773	SO:0001217	gas6	335830
ZDB-GENE-030131-7774	SO:0001217	wu:fj34b01	335831
ZDB-GENE-030131-7778	SO:0001217	otofa	557476
ZDB-GENE-030131-7779	SO:0001217	slc1a2b	335836
ZDB-GENE-030131-778	SO:0001217	pola2	322059
ZDB-GENE-030131-7781	SO:0001217	lrrfip2	335838
ZDB-GENE-030131-7782	SO:0001217	cnbpb	335839
ZDB-GENE-030131-7785	SO:0001217	tsc22d1	335842
ZDB-GENE-030131-7786	SO:0001217	wu:fj34d06	335843
ZDB-GENE-030131-7787	SO:0001217	tspan3a	565579
ZDB-GENE-030131-779	SO:0001217	ywhae1	322060
ZDB-GENE-030131-7791	SO:0001217	prmt8b	564110
ZDB-GENE-030131-7795	SO:0001217	wu:fj34g03	335852
ZDB-GENE-030131-7797	SO:0001217	chpf2	100000654
ZDB-GENE-030131-780	SO:0001217	cdh15	565617
ZDB-GENE-030131-7800	SO:0001217	wu:fj34h09	335857
ZDB-GENE-030131-7802	SO:0001217	fasn	559001
ZDB-GENE-030131-7803	SO:0001217	wu:fj35a03	335860
ZDB-GENE-030131-7806	SO:0001217	itm2cb	335863
ZDB-GENE-030131-7809	SO:0001217	irf2bp2a	335866
ZDB-GENE-030131-7813	SO:0001217	wu:fj35e03	335870
ZDB-GENE-030131-7818	SO:0001217	wu:fj35f12	335875
ZDB-GENE-030131-782	SO:0001217	wu:fb48g06	322063
ZDB-GENE-030131-7824	SO:0001217	kidins220b	335881
ZDB-GENE-030131-7826	SO:0001217	prrt4b	335883
ZDB-GENE-030131-7828	SO:0001217	kdm1a	558450
ZDB-GENE-030131-7829	SO:0001217	wu:fj36a07	335886
ZDB-GENE-030131-7831	SO:0001217	mylipa	335888
ZDB-GENE-030131-7832	SO:0001217	emsy	335889
ZDB-GENE-030131-7837	SO:0001217	dnaja3a	335894
ZDB-GENE-030131-7839	SO:0001217	htr6	568269
ZDB-GENE-030131-784	SO:0001217	wu:fb48g11	322065
ZDB-GENE-030131-7841	SO:0001217	wu:fj36c11	335898
ZDB-GENE-030131-7844	SO:0001217	klf15	335901
ZDB-GENE-030131-7847	SO:0001217	lrp11	569216
ZDB-GENE-030131-7848	SO:0001217	ccdc6a	335905
ZDB-GENE-030131-7850	SO:0001217	anp32a	335907
ZDB-GENE-030131-7854	SO:0001217	wu:fj36f11	335911
ZDB-GENE-030131-7856	SO:0001217	adgrl3.1	560631
ZDB-GENE-030131-7859	SO:0001217	jun	335916
ZDB-GENE-030131-786	SO:0001217	mat2b	541347
ZDB-GENE-030131-7860	SO:0001217	clpp	553713
ZDB-GENE-030131-7861	SO:0001217	wu:fj37c02	335918
ZDB-GENE-030131-7863	SO:0001217	pmchl	100216485
ZDB-GENE-030131-7864	SO:0001217	sema3e	565658
ZDB-GENE-030131-7867	SO:0001217	wu:fj37h01	335924
ZDB-GENE-030131-7868	SO:0001217	septin5a	335925
ZDB-GENE-030131-7869	SO:0001217	si:rp71-1h20.5	541434
ZDB-GENE-030131-787	SO:0001217	sptbn2	322068
ZDB-GENE-030131-7870	SO:0001217	wu:fj38b03	335927
ZDB-GENE-030131-7871	SO:0001217	cd59	567192
ZDB-GENE-030131-7873	SO:0001217	csnk1e	100006858
ZDB-GENE-030131-7879	SO:0001217	wu:fj38e01	335936
ZDB-GENE-030131-7880	SO:0001217	osgep	550447
