NCBI Gene ID	ZFIN ID	PValue	logFC
30493	ZDB-GENE-990415-96	0.071842894	0.459506582
30496	ZDB-GENE-991026-5	0.792070941	0.052058738
30497	ZDB-GENE-991026-6	0.085387706	-0.558793933
30498	ZDB-GENE-980526-320	0.080168794	-0.995661867
30499	ZDB-GENE-980526-364	0.40979642	-0.163913804
30500	ZDB-GENE-980526-400	0.11767292	-0.210220632
30501	ZDB-GENE-980526-406	0.487421401	-0.155256436
30502	ZDB-GENE-990415-27	0.233582722	-0.827650852
30505	ZDB-GENE-990621-3	0.524886401	-0.328618728
30506	ZDB-GENE-991207-19	0.000694705	1.32399151
30507	ZDB-GENE-980526-79	0.673673664	-0.687446257
30509	ZDB-GENE-990415-199	0.620011445	-0.281630556
30510	ZDB-GENE-991110-8	0.533130092	-0.100338684
30511	ZDB-GENE-980526-26	0.963050308	-0.017820789
30512	ZDB-GENE-980526-307	0.010261366	-0.285322716
30513	ZDB-GENE-980526-561	0.804365318	0.076776886
30516	ZDB-GENE-990415-52	0.705095668	-0.142057209
30517	ZDB-GENE-990714-16	0.001730032	0.372627361
30518	ZDB-GENE-991019-2	1.0	0.853694991
30519	ZDB-GENE-991110-14	0.293593695	0.371049858
30520	ZDB-GENE-991119-5	0.445808034	-0.100657774
30523	ZDB-GENE-980605-30	0.01058382	0.538794442
30526	ZDB-GENE-980526-306	0.049936336	0.352323563
30527	ZDB-GENE-980526-312	0.406859313	-0.308864039
30530	ZDB-GENE-980526-436	0.065460614	0.201991074
30531	ZDB-GENE-980526-492	0.139435507	0.295274241
30532	ZDB-GENE-980526-52	0.817390983	0.060164228
30534	ZDB-GENE-990415-24	0.490159837	0.524033621
30536	ZDB-GENE-990415-53	0.008467832	-0.635802936
30537	ZDB-GENE-990415-54	0.023144259	-0.31964461
30538	ZDB-GENE-990415-72	0.90852045	-0.033609372
30539	ZDB-GENE-990415-76	0.011404254	-0.690840343
30541	ZDB-GENE-990415-78	0.08673488	-0.366400082
30542	ZDB-GENE-990616-47	0.209387263	0.36369491
30544	ZDB-GENE-991213-1	1.0	0.020265228
30546	ZDB-GENE-980526-118	0.25770366	0.392045112
30547	ZDB-GENE-980526-139	0.004835568	-0.41272515
30548	ZDB-GENE-980526-143	0.046258048	0.36878956
30549	ZDB-GENE-980526-178	0.032353176	-0.632423847
30553	ZDB-GENE-990415-258	0.611476256	-0.210305866
30554	ZDB-GENE-990415-45	0.949388504	0.029253075
30556	ZDB-GENE-991110-10	0.729041559	0.105318946
30558	ZDB-GENE-980526-399	0.019003081	0.326610929
30559	ZDB-GENE-980526-423	0.876314379	0.034841664
30560	ZDB-GENE-980526-559	0.745991528	-0.081564719
30561	ZDB-GENE-980526-73	0.984481392	-0.005768577
30564	ZDB-GENE-990415-163	8.42e-05	0.549592423
30567	ZDB-GENE-990415-200	0.979152523	0.004059666
30568	ZDB-GENE-990415-48	0.24118342	-0.185025744
30569	ZDB-GENE-990415-49	0.934246509	0.03400859
30572	ZDB-GENE-990415-88	0.326145763	-0.218295869
30573	ZDB-GENE-990415-95	0.004269896	-0.56849243
30574	ZDB-GENE-980526-212	0.625527892	-0.094448528
30575	ZDB-GENE-980526-253	0.037001216	0.459075316
30576	ZDB-GENE-990415-135	0.479783384	0.162741111
30577	ZDB-GENE-990415-136	0.095771781	0.3721589
30578	ZDB-GENE-990415-137	0.039056808	0.436768158
30579	ZDB-GENE-990415-138	0.956804121	-0.010951374
30580	ZDB-GENE-990415-164	0.86644893	0.057800961
30581	ZDB-GENE-990415-50	0.432940444	-0.291550585
30582	ZDB-GENE-991109-25	0.819879924	-0.213632736
30583	ZDB-GENE-991213-5	0.835948094	0.088126518
30584	ZDB-GENE-000208-25	0.393141285	-0.501336086
30585	ZDB-GENE-980526-280	0.694388912	0.076814071
30586	ZDB-GENE-980526-448	0.118923871	-0.56130199
30587	ZDB-GENE-990415-201	0.980305767	-0.009525184
30590	ZDB-GENE-990415-270	0.175649248	0.414248054
30591	ZDB-GENE-990415-94	0.000403316	-0.760604365
30592	ZDB-GENE-991019-3	0.753332859	0.082878784
30596	ZDB-GENE-980526-287	0.17800559	0.563765708
30597		0.233890395	0.732214032
30598	ZDB-GENE-990415-205	5.26e-05	1.233106631
30600	ZDB-GENE-990415-81	0.391519322	-0.24744658
30601	ZDB-GENE-990706-3	0.355735519	0.3820421
30602	ZDB-GENE-980526-395	0.777358902	0.047406589
30603	ZDB-GENE-980526-466	0.363212016	0.144768933
30604	ZDB-GENE-980526-487	0.20619657	0.463127533
30606	ZDB-GENE-980526-531	0.022316669	-0.304258149
30607	ZDB-GENE-990415-268	0.739059902	-0.100006749
30608	ZDB-GENE-990415-87	0.184880947	0.323438622
30612	ZDB-GENE-980528-2059	0.048235294	0.283804553
30615	ZDB-GENE-990415-9	0.164973748	0.157593293
30616	ZDB-GENE-991123-5	0.26293341	0.186738526
30617	ZDB-GENE-000208-18	0.649658106	-0.129321366
30619	ZDB-GENE-980526-426	0.365290368	-0.14141484
30620	ZDB-GENE-990415-130	0.023584569	-1.534405591
30622	ZDB-GENE-990614-17	0.026161094	-0.707732771
30623	ZDB-GENE-990621-11	0.170392563	0.980099552
30625	ZDB-GENE-990825-28	0.282948896	-0.176468029
30627	ZDB-GENE-991019-4	0.982973186	0.039636016
30628	ZDB-GENE-991119-8	0.156592076	-1.436552999
30629	ZDB-GENE-991123-8	0.052302483	1.077321139
30630	ZDB-GENE-000201-9	0.030406266	-0.315900704
30631	ZDB-GENE-980526-388	0.997297515	0.001469495
30634	ZDB-GENE-990415-10	0.926133708	0.025239991
30635	ZDB-GENE-990415-127	0.593611215	-0.218602949
30636	ZDB-GENE-990415-128	0.181043807	-0.272027539
30637	ZDB-GENE-990415-153	0.000263817	1.129147308
30639	ZDB-GENE-990603-7	0.860493841	0.023575498
30641	ZDB-GENE-990603-9	0.640263646	0.079126201
30642	ZDB-GENE-990714-1	0.752198369	-0.168942331
30643	ZDB-GENE-990714-22	0.654040798	-0.088399001
30644	ZDB-GENE-990715-14	6.26e-06	-0.665878482
30645	ZDB-GENE-990910-10	0.834969872	-0.244136318
30646	ZDB-GENE-990914-3	0.008921064	-0.41060244
30647	ZDB-GENE-991110-16	0.023178351	0.85172863
30650	ZDB-GENE-991123-10	0.484904114	-0.51594785
30651	ZDB-GENE-991123-12	0.588245853	0.176514476
30652	ZDB-GENE-000201-13	0.213534951	-0.210979344
30654	ZDB-GENE-990714-4	0.265566781	-0.083150174
30655	ZDB-GENE-991008-9	0.868271467	0.034863974
30656	ZDB-GENE-980526-512	0.556505343	0.177468704
30657	ZDB-GENE-990415-15	0.612877759	-0.180093959
30658	ZDB-GENE-990415-235	0.769225491	-0.211980857
30659	ZDB-GENE-990712-11	0.681623866	-0.098108131
30660	ZDB-GENE-990415-154	1.0	-2.420503932
30661	ZDB-GENE-990415-158	1.0	0.924933515
30663	ZDB-GENE-990415-234	0.381474296	-0.356429169
30664	ZDB-GENE-990714-3	0.192857036	-0.136024254
30665	ZDB-GENE-990415-140	1.0	0.560594133
30667	ZDB-GENE-990415-155	0.946284626	-0.079335098
30668	ZDB-GENE-990415-156	0.398002268	-0.893419722
30669	ZDB-GENE-990415-157	0.482219751	0.92661285
30670	ZDB-GENE-990415-263	0.004650913	0.450734895
30671	ZDB-GENE-110713-1	0.89515828	0.114781463
30672	ZDB-GENE-991102-16	0.022204186	0.56779828
30674	ZDB-GENE-990415-264	0.461665917	0.161902001
30676	ZDB-GENE-991117-1	0.037638919	0.661185189
30677	ZDB-GENE-000210-10	0.021806496	-0.503903475
30678	ZDB-GENE-000210-8	0.029228739	-0.547711569
30679	ZDB-GENE-980526-397	0.996581607	-0.000752941
30680	ZDB-GENE-980526-284	0.396135028	-0.103719498
30681	ZDB-GENE-990415-257	0.80290952	0.052426865
30682	ZDB-GENE-990415-273	0.385500473	-0.17803228
30683	ZDB-GENE-990715-17	0.086163117	0.648332921
30685	ZDB-GENE-991019-6	0.497591273	-0.316355049
30686	ZDB-GENE-990415-162	0.446057629	0.138100665
30687	ZDB-GENE-990415-61	0.162334711	0.219869486
30688	ZDB-GENE-990415-62	0.007726902	-0.232033174
30689	ZDB-GENE-990415-63	0.105253678	-1.218458038
30691	ZDB-GENE-990415-65	0.003325037	-0.444136405
30692	ZDB-GENE-990715-11	0.546618388	0.082761513
30694	ZDB-GENE-990415-179	0.086987589	0.662291062
30696	ZDB-GENE-980526-321	0.541424966	-0.434778545
30697	ZDB-GENE-980526-403	0.068431227	-0.302005489
30699	ZDB-GENE-990415-259	0.496622167	-0.204946036
30701	ZDB-GENE-990714-26	0.060169969	0.252970403
30702	ZDB-GENE-990927-1	0.980494787	0.012706143
30703	ZDB-GENE-991102-14	0.003964167	0.509443708
30704	ZDB-GENE-991102-15	0.061845523	0.20586228
30705	ZDB-GENE-980526-255	0.141433161	0.273062315
30707	ZDB-GENE-990603-1	0.008892832	-0.27853685
30709	ZDB-GENE-990714-13	0.008904421	0.988598012
30710	ZDB-GENE-991111-3	0.959085175	-0.015039249
30711	ZDB-GENE-980526-392	0.557234767	0.087034245
30712	ZDB-GENE-980526-468	0.039983305	0.248814215
30713	ZDB-GENE-980526-208	0.150189909	0.475899648
30714	ZDB-GENE-990415-175	1.0	4.663820252
30715	ZDB-GENE-990415-185	0.011961282	-0.355189873
30716	ZDB-GENE-990415-41	0.548425469	0.16285643
30718	ZDB-GENE-990415-173	0.00360057	-0.498376421
30719	ZDB-GENE-990714-7	0.680674901	0.134116979
30721	ZDB-GENE-990415-122	1.0	-0.041034691
30722	ZDB-GENE-990415-89	0.933967238	-0.051339279
30723	ZDB-GENE-990603-10	0.798797304	0.054050004
30724	ZDB-GENE-990603-5	0.182152076	-0.196028617
30725	ZDB-GENE-980526-137	0.490223408	-0.106244039
30726	ZDB-GENE-990630-12	0.184950846	0.382733424
30728	ZDB-GENE-000201-18	0.184950846	-0.199457794
30731	ZDB-GENE-991008-16	0.606054763	0.080688032
30732	ZDB-GENE-980526-76	0.144534129	-0.247033079
30733	ZDB-GENE-990415-25	0.874188113	-0.068319622
30735	ZDB-GENE-990415-132	0.660756238	0.239343393
30736	ZDB-GENE-990415-245	0.173387466	0.143807261
30737	ZDB-GENE-990415-246	0.331360409	-0.133784209
30739	ZDB-GENE-980526-375	0.002629231	-0.46366709
30740	ZDB-GENE-990415-247	0.017086114	-0.413368617
30742	ZDB-GENE-991208-8	0.029235112	0.305666472
30744	ZDB-GENE-980526-440	0.00021065	0.397909994
30746	ZDB-GENE-990415-55	0.397507632	-0.145485548
30747	ZDB-GENE-990415-56	0.155876863	-0.469837735
30749	ZDB-GENE-990415-79	0.212974536	0.256573701
30750	ZDB-GENE-990415-212	0.084466646	0.262086195
30751	ZDB-GENE-990415-134	0.163780369	-0.197297609
30754	ZDB-GENE-000112-47	0.015032355	-0.280503987
30757	ZDB-GENE-990415-145	0.893824675	-0.114593513
30765	ZDB-GENE-980526-324	0.566253455	0.088227143
30766	ZDB-GENE-980526-501	0.301439931	-0.211011618
30767	ZDB-GENE-980526-68	0.069873226	0.272065177
30768	ZDB-GENE-980526-499	0.213690218	-0.251261701
30769	ZDB-GENE-000209-3	0.7895502	-0.076948589
30770	ZDB-GENE-000209-4	0.3594336	-0.17379089
30771	ZDB-GENE-030620-1	0.08472041	0.2739755
30967	ZDB-GENE-000308-1	0.359972801	-0.101110191
317636	ZDB-GENE-030103-1	0.960531707	-0.067480259
317637	ZDB-GENE-021231-3	0.330531572	-0.133211639
317638	ZDB-GENE-021231-1	0.209201671	0.427237033
317639	ZDB-GENE-021231-2	0.682004161	0.110853489
317640	ZDB-GENE-030102-1	0.753332859	0.100669217
317641	ZDB-GENE-030102-2	0.974963401	-0.01278872
317643	ZDB-GENE-030102-4	0.6159359	0.398761394
317644	ZDB-GENE-021231-4	0.88144987	0.051339523
317679	ZDB-GENE-030109-2	0.000333037	-0.60528081
317731		0.102644904	0.419743091
317732	ZDB-GENE-030116-3	0.691683864	-0.106231227
317733	ZDB-GENE-030116-1	0.621121257	0.211523021
317734	ZDB-GENE-030116-2	0.328783309	0.736067346
317736	ZDB-GENE-060407-1	0.458910726	0.253413857
317738	ZDB-GENE-030114-1	0.960040857	-0.024754963
317739	ZDB-GENE-030114-4	0.00098081	-0.705130313
317740	ZDB-GENE-030114-9	0.133648671	-0.215965973
317741	ZDB-GENE-030114-6	0.00019194	-0.600831822
317743	ZDB-GENE-030115-1	0.805830202	0.074987805
317744	ZDB-GENE-050314-1	0.930853973	0.023316757
317745	ZDB-GENE-030114-5	0.072232358	-0.292202213
317746	ZDB-GENE-030114-3	0.758004878	-0.090422797
317747	ZDB-GENE-030115-3	5.07e-07	-0.561228407
317763	ZDB-GENE-030123-1	0.055599222	-0.313191978
317765	ZDB-GENE-030124-1	0.044206327	0.746198938
321031	ZDB-GENE-030131-9944	0.055621561	-0.194085278
321033	ZDB-GENE-030131-9646	0.37425278	-0.142012973
321035	ZDB-GENE-030131-9663	0.091026199	0.627932048
321046	ZDB-GENE-990415-35	0.830464011	-0.052211006
321051	ZDB-GENE-030131-9784	0.202851901	-0.196424208
321053	ZDB-GENE-030131-9794	0.075615196	-0.380984933
321056	ZDB-GENE-030131-9816	0.046642054	-0.31412365
321058	ZDB-GENE-030131-9830	0.000112664	-0.743453736
321059	ZDB-GENE-030131-9837	0.568880574	0.130020255
321061	ZDB-GENE-030131-9847	0.130742461	-0.330403661
321064	ZDB-GENE-030131-9875	0.036420664	-0.362216076
321065	ZDB-GENE-030131-9881	0.014056275	0.447180873
321070	ZDB-GENE-060125-2	0.737973415	-0.091218115
321084	ZDB-GENE-050314-4	0.011913195	0.206721678
321099	ZDB-GENE-030131-9653	0.221585814	-0.672883064
321107	ZDB-GENE-030131-9662	0.623652601	-0.067167048
321113	ZDB-GENE-030131-9669	0.787391636	-0.112415491
321114	ZDB-GENE-030131-9670	0.677803081	-0.138067301
321119	ZDB-GENE-030131-9676	0.004386828	-0.413051363
321127	ZDB-GENE-030131-9685	0.082987651	-0.217361374
321129	ZDB-GENE-030131-9687	0.973326868	0.006235219
321130	ZDB-GENE-050309-7	0.611443139	-0.102691292
321133	ZDB-GENE-030131-9691	0.484904114	-0.163006161
321155	ZDB-GENE-030131-9718	0.564986839	0.164210921
321166	ZDB-GENE-030131-9732	0.537560341	-0.131945126
321177	ZDB-GENE-030131-9744	0.872782584	-0.067349509
321191	ZDB-GENE-030131-9760	0.56088815	0.145360899
321193	ZDB-GENE-030131-9762	0.001730251	-0.670345548
321195	ZDB-GENE-040721-3	0.409810291	0.26036117
321202	ZDB-GENE-030131-9774	0.259820582	-0.221199434
321203	ZDB-GENE-030131-9775	0.454385266	0.129516631
321212	ZDB-GENE-030131-9786	0.000133086	-0.589552802
321217	ZDB-GENE-030131-9792	0.38162061	0.200622356
321218	ZDB-GENE-030131-9793	0.370920714	-0.131641485
321220	ZDB-GENE-030131-9796	0.679124184	-0.370628792
321224	ZDB-GENE-030131-9801	0.858805277	0.071566601
321239	ZDB-GENE-030131-9818	0.004371499	-0.54997828
321240	ZDB-GENE-030131-9819	0.019493972	0.431905881
321243	ZDB-GENE-030131-9823	0.623110819	0.142610164
321245	ZDB-GENE-030131-9825	0.552063737	-0.185981997
321247	ZDB-GENE-030131-9828	0.004960507	-0.668938667
321248	ZDB-GENE-030131-9829	0.276527661	-0.191511173
321250	ZDB-GENE-030131-9832	0.004643695	-0.286054973
321264	ZDB-GENE-030131-9849	0.888290284	-0.029218779
321270	ZDB-GENE-030131-9856	0.62352914	0.352809754
321277	ZDB-GENE-030131-9864	0.012404751	-0.397946174
321283	ZDB-GENE-050522-327	0.011465527	-0.354640674
321289	ZDB-GENE-030131-9878	0.197188939	-0.280842791
321294	ZDB-GENE-030131-9884	0.946497451	0.022066857
321298	ZDB-GENE-030131-9889	0.635249432	0.090716152
321314	ZDB-GENE-030131-9906	0.646295394	-0.0823969
321315		0.739400129	0.06500895
321324	ZDB-GENE-030131-9917	0.859271204	0.085846105
321330	ZDB-GENE-030131-9927	0.225476572	-0.202282363
321346	ZDB-GENE-030131-6577	0.16156149	-0.337716976
321357	ZDB-GENE-030131-9	0.667223483	-0.079007036
321362	ZDB-GENE-030131-13	0.758078606	-0.088459255
321364	ZDB-GENE-030131-15	0.003567421	0.74260604
321378	ZDB-GENE-030131-29	0.022346694	0.268074342
321383	ZDB-GENE-030131-34	0.161669123	-0.241993621
321390	ZDB-GENE-030131-41	0.351270139	0.240454012
321421	ZDB-GENE-030131-73	0.394403592	-0.095323522
321442	ZDB-GENE-030131-95	0.026434707	0.496382368
321449	ZDB-GENE-030131-102	0.937725152	-0.028200426
321453	ZDB-GENE-030131-106	0.454312405	-0.259240497
321460	ZDB-GENE-030131-179	0.764327399	-0.04501355
321464	ZDB-GENE-030131-183	0.683842342	-0.0383886
321465	ZDB-GENE-030131-184	0.881078051	0.184865112
321466	ZDB-GENE-030131-185	0.613370352	0.108397587
321485	ZDB-GENE-030131-204	0.349181548	0.218783136
321491	ZDB-GENE-030131-210	0.99942684	0.000154043
321496	ZDB-GENE-030131-215	0.005893637	-0.669613891
321502	ZDB-GENE-030131-221	0.511554542	-0.297121936
321504	ZDB-GENE-030131-223	0.001430512	-0.356618296
321505	ZDB-GENE-030131-224	0.17150322	-0.16762708
321541	ZDB-GENE-030131-260	0.071111406	-0.169196464
321544	ZDB-GENE-030131-263	0.149722511	-0.242091358
321550	ZDB-GENE-030131-269	6.4e-07	-0.738056613
321552	ZDB-GENE-030131-271	0.341156144	0.433152929
321555	ZDB-GENE-030131-274	0.015904035	-0.380091948
321556	ZDB-GENE-030131-275	0.804444222	0.049373224
321564	ZDB-GENE-030131-283	0.490394491	-0.164438682
321575	ZDB-GENE-030131-294	0.65520617	0.061845941
321585	ZDB-GENE-030131-304	0.438724225	-0.306678938
321587	ZDB-GENE-030131-306	0.355924491	-0.162886528
321590	ZDB-GENE-030131-309	0.053561506	-0.283874516
321611	ZDB-GENE-030131-330	0.757278723	0.060415557
321614	ZDB-GENE-030131-333	0.928523014	-0.019316479
321618	ZDB-GENE-030131-337	0.472187404	0.174958796
321619	ZDB-GENE-030131-338	0.469523213	0.291189832
321621	ZDB-GENE-030131-340	0.085136086	-0.372644949
321622	ZDB-GENE-030131-341	0.28760255	-0.634286569
321636	ZDB-GENE-030131-355	0.124439594	-0.303182512
321652	ZDB-GENE-030131-371	0.02133283	-0.618154827
321657	ZDB-LINCRNAG-030131-376	0.10373315	-0.480994163
321658	ZDB-GENE-030131-377	0.226852395	0.179045007
321664	ZDB-GENE-030131-383	2.61e-09	-1.587253292
321676	ZDB-GENE-030131-395	0.001474736	-0.72479305
321681	ZDB-GENE-030131-400	0.000204745	-0.825981834
321686	ZDB-GENE-030131-405	0.09616879	-0.467468893
321689	ZDB-GENE-030131-408	0.124205731	0.284931466
321690	ZDB-GENE-030131-409	0.11747392	0.204431269
321695	ZDB-GENE-040426-2744	0.025561348	-0.231008499
321696	ZDB-GENE-030131-415	0.167931914	-0.355915385
321700	ZDB-GENE-030131-419	0.999704048	-5.82e-05
321704	ZDB-GENE-030131-423	0.932629725	0.016813948
321707	ZDB-GENE-030131-426	0.161838734	0.308573401
321709	ZDB-GENE-030131-428	0.288241322	-0.18775556
321714	ZDB-GENE-030131-433	0.974897318	0.006841172
321718	ZDB-GENE-030131-437	0.865469302	-0.272545429
321720	ZDB-GENE-030131-439	0.262838742	-0.204234774
321724	ZDB-GENE-030131-443	0.910134236	-0.021279702
321726	ZDB-GENE-030131-445	0.164975743	0.278064586
321729	ZDB-GENE-030131-448	0.89827886	-0.029608225
321738	ZDB-GENE-030131-457	0.073410236	0.276416628
321739	ZDB-GENE-030131-458	0.14663105	-0.152680624
321744	ZDB-GENE-050522-297	0.238477619	-0.283489302
321745	ZDB-GENE-030131-464	0.00898962	-0.425149304
321750	ZDB-GENE-030131-469	0.0259806	-0.327917232
321756	ZDB-GENE-030131-475	0.641761768	-0.071276804
321769	ZDB-GENE-030131-488	0.021925743	-0.754843037
321786	ZDB-GENE-030131-505	0.072589601	0.301857916
321793	ZDB-GENE-030131-512	0.802966182	-0.090921961
321795	ZDB-GENE-030131-514	0.801727532	-0.075538681
321796	ZDB-GENE-030131-515	0.341137181	-0.152692377
321806	ZDB-GENE-030131-525	0.726051611	0.106029433
321807	ZDB-GENE-030131-526	0.636314789	-0.140695955
321808	ZDB-GENE-030131-527	0.302306536	0.149295699
321818	ZDB-GENE-030131-537	0.005994084	-0.646453644
321832	ZDB-GENE-030131-551	0.511741477	0.106056697
321836	ZDB-GENE-030131-555	0.801746279	-0.053083566
321837	ZDB-GENE-030131-556	0.714551999	0.075048556
321843	ZDB-GENE-030131-562	0.49798105	-0.496483735
321844	ZDB-GENE-030131-563	0.337172247	0.15297103
321852	ZDB-GENE-030131-571	0.035773038	-0.269658485
321855	ZDB-GENE-030131-574	0.172675819	-1.110112932
321857	ZDB-GENE-030131-576	0.329711042	-0.159547689
321860	ZDB-GENE-030131-579	0.924659847	-0.0129961
321868	ZDB-GENE-030131-587	0.001474736	-0.304917369
321872	ZDB-GENE-030131-591	8.59e-06	0.512152832
321880	ZDB-GENE-030131-599	0.001357736	-0.503045095
321886	ZDB-GENE-030131-605	0.297344187	-0.096392996
321892	ZDB-GENE-030131-611	0.000259194	-0.9252873
321897	ZDB-GENE-030131-616	0.368843834	-0.221413266
321898	ZDB-GENE-030131-617	0.000129931	-0.553629001
321899	ZDB-GENE-030131-618	0.29102455	0.310501045
321905	ZDB-GENE-030131-624	0.153058043	0.214410803
321928	ZDB-GENE-030131-647	0.061308695	-0.431742373
321931	ZDB-GENE-030131-650	0.395923405	0.184748269
321932	ZDB-GENE-030131-651	0.59842873	-0.19871378
321937	ZDB-GENE-050522-354	0.303541703	-0.206933582
321938	ZDB-GENE-030131-657	0.905996038	0.022392701
321943	ZDB-GENE-030131-662	0.057218955	0.224496183
321945	ZDB-GENE-030131-664	0.429228353	-0.178543504
321947	ZDB-GENE-030131-666	0.767166071	-0.102252783
321948	ZDB-GENE-030131-667	0.058967642	-0.622713189
321951	ZDB-GENE-030131-670	0.903359988	-0.057252881
321965	ZDB-GENE-030131-684	0.969896214	-0.008467127
321974	ZDB-GENE-030131-693	0.990563643	-0.002775421
321979	ZDB-GENE-030131-698	0.564284564	0.119426885
321994	ZDB-GENE-030131-713	0.408522811	-0.16495078
322000	ZDB-GENE-030131-719	0.023727782	-0.630051079
322007	ZDB-GENE-030131-726	0.880889522	0.022954243
322008	ZDB-GENE-030131-727	0.40963512	0.160430064
322012	ZDB-GENE-030131-731	0.211233573	-0.224760099
322013	ZDB-GENE-030131-732	0.548247487	0.1280038
322041	ZDB-GENE-030131-760	0.068284847	-0.200167658
322055	ZDB-GENE-030131-774	0.866688302	-0.036486235
322056	ZDB-GENE-030131-775	0.198043371	0.217979428
322059	ZDB-GENE-030131-778	0.012728437	-0.418544443
322060	ZDB-GENE-030131-779	0.525585007	0.408386381
322073	ZDB-GENE-030131-792	0.379741717	-0.231516331
322089	ZDB-GENE-030131-808	0.014768424	-0.398270944
322103	ZDB-GENE-030131-822	0.396256912	0.06814133
322104	ZDB-GENE-030131-823	0.202473317	-0.25109268
322106	ZDB-GENE-030131-825	0.845881549	-0.023063782
322113	ZDB-GENE-050522-47	0.031586492	-0.21372739
322115	ZDB-GENE-030131-834	0.541662897	-0.087410714
322121	ZDB-GENE-030131-840	0.337613058	0.283053104
322126	ZDB-GENE-030131-845	0.081430621	-0.332014757
322129	ZDB-GENE-030131-848	0.994139433	0.001752855
322146	ZDB-GENE-030131-865	0.742410815	-0.051275874
322160	ZDB-GENE-030131-879	0.481697028	-0.181321641
322178	ZDB-GENE-030131-897	4.63e-05	-0.447599896
322181	ZDB-GENE-030131-900	0.919273963	-0.017978088
322206	ZDB-GENE-030131-925	0.336380656	-0.148050681
322209	ZDB-GENE-030131-928	0.024915864	-0.543441463
322221	ZDB-GENE-030131-940	0.84743098	-0.020469738
322226	ZDB-GENE-030131-945	0.533383351	-0.085429475
322228	ZDB-GENE-030131-947	0.082466095	-0.592231128
322229	ZDB-GENE-030131-948	0.586113317	-0.099964837
322237	ZDB-GENE-030131-956	0.960703749	-0.015191233
322241	ZDB-GENE-030131-960	0.933292702	-0.023202505
322248	ZDB-GENE-030131-967	0.194821024	-0.228213329
322251	ZDB-GENE-030131-970	0.814360675	-0.079684947
322256	ZDB-GENE-030131-975	0.595954448	-0.122286353
322258	ZDB-GENE-030131-977	0.557501413	-0.147321595
322265	ZDB-GENE-030131-984	0.005183612	0.396108448
322269	ZDB-GENE-030131-988	0.176397566	0.338146373
322275	ZDB-GENE-030131-994	0.078585676	-0.25053121
322309	ZDB-GENE-030131-1028	0.060318451	0.295746489
322325	ZDB-GENE-030131-1044	0.243326058	0.179201217
322327	ZDB-GENE-030131-1046	0.710703434	0.13421941
322331	ZDB-GENE-030131-1050	0.060169969	-0.415343597
322338	ZDB-GENE-030131-1057	0.438349136	-0.08314772
322339	ZDB-GENE-030131-1058	0.707527155	-0.037486098
322341	ZDB-GENE-030131-1060	0.959211465	0.029347309
322347	ZDB-GENE-030131-1066	0.614475466	-0.117678115
322348	ZDB-GENE-030131-1067	0.980769812	0.009333768
322350	ZDB-GENE-030131-1069	0.991028416	-0.004406385
322358	ZDB-GENE-030131-1077	1.0	-0.081774792
322362	ZDB-GENE-040426-1916	0.679306192	-0.11576476
